order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
5544,2023-11-07,Standard Class,Corporate,United States,Tucson,Arizona,85705,West,Office Supplies,Binders,OFF-BI-10000174,6,0.5,5.0,-5.0
5545,2022-03-10,Standard Class,Corporate,United States,Tucson,Arizona,85705,West,Office Supplies,Binders,OFF-BI-10002103,2,0.4,4.0,-6.0
5546,2022-10-11,Standard Class,Home Office,United States,Concord,New Hampshire,3301,East,Office Supplies,Storage,OFF-ST-10001590,5,3.5,245.0,185.0
5547,2022-01-27,First Class,Consumer,United States,Draper,Utah,84020,West,Furniture,Furnishings,FUR-FU-10002396,2,1.2,36.0,6.0
5548,2022-11-07,First Class,Consumer,United States,Draper,Utah,84020,West,Technology,Phones,TEC-PH-10002807,4,3.9,507.0,397.0
5549,2023-08-22,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Appliances,OFF-AP-10004859,3,1.2,48.0,8.0
5550,2023-01-06,First Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10003447,7,7.0,980.0,860.0
5551,2022-09-09,Standard Class,Corporate,United States,Houston,Texas,77036,Central,Office Supplies,Art,OFF-AR-10003183,1,0.0,0.0,0.0
5552,2023-05-23,Standard Class,Corporate,United States,Houston,Texas,77036,Central,Office Supplies,Supplies,OFF-SU-10000432,6,0.8,16.0,-4.0
5553,2023-05-22,Standard Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Accessories,TEC-AC-10003832,3,1.6,128.0,58.0
5554,2023-12-02,Standard Class,Corporate,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10004100,7,2.0,80.0,50.0
5555,2023-09-27,Standard Class,Corporate,United States,Houston,Texas,77036,Central,Furniture,Bookcases,FUR-BO-10004467,1,2.8,196.0,136.0
5556,2023-11-13,Second Class,Corporate,United States,Montgomery,Alabama,36116,South,Furniture,Furnishings,FUR-FU-10002963,2,0.4,4.0,-6.0
5557,2023-09-08,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Furniture,Furnishings,FUR-FU-10003829,2,0.5,5.0,-5.0
5558,2023-06-22,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Art,OFF-AR-10003582,2,3.0,180.0,120.0
5559,2022-08-12,Standard Class,Consumer,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Paper,OFF-PA-10000048,1,0.3,3.0,-7.0
5560,2023-02-17,Standard Class,Consumer,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Storage,OFF-ST-10000078,5,39.9,53067.0,51977.0
5561,2023-02-10,Standard Class,Consumer,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Labels,OFF-LA-10004853,3,0.2,2.0,-8.0
5562,2023-08-28,Second Class,Corporate,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,OFF-BI-10001153,1,0.6,18.0,-2.0
5563,2022-12-12,Second Class,Corporate,United States,Atlanta,Georgia,30318,South,Technology,Copiers,TEC-CO-10001449,5,120.0,360000.0,357540.0
5564,2023-11-23,Second Class,Corporate,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,OFF-BI-10000474,4,2.4,144.0,84.0
5565,2023-03-24,Same Day,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10000799,4,0.8,16.0,-4.0
5566,2022-05-17,Same Day,Home Office,United States,Chicago,Illinois,60610,Central,Technology,Machines,TEC-MA-10002109,2,6.3,1323.0,1153.0
5567,2022-02-06,Same Day,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10003338,5,0.6,18.0,-12.0
5568,2023-05-16,Same Day,Home Office,United States,Chicago,Illinois,60610,Central,Furniture,Chairs,FUR-CH-10003606,1,4.5,405.0,325.0
5569,2023-11-01,Same Day,Home Office,United States,Chicago,Illinois,60610,Central,Technology,Copiers,TEC-CO-10001449,2,48.0,46080.0,45250.0
5570,2022-12-17,Same Day,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001934,3,0.4,8.0,-12.0
5571,2023-10-17,Same Day,Home Office,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10001527,1,0.6,18.0,-12.0
5572,2023-09-06,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,OFF-PA-10001033,3,3.0,300.0,210.0
5573,2022-10-24,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10003719,4,1.2,36.0,6.0
5574,2022-02-08,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,OFF-PA-10003036,3,0.8,16.0,-4.0
5575,2022-12-29,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10001870,1,1.6,64.0,24.0
5576,2023-10-31,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10001809,2,3.6,648.0,478.0
5577,2022-04-26,Standard Class,Consumer,United States,Pasadena,California,91104,West,Furniture,Furnishings,FUR-FU-10004864,6,11.4,4332.0,4012.0
5578,2022-04-16,Standard Class,Consumer,United States,Pasadena,California,91104,West,Office Supplies,Appliances,OFF-AP-10002350,3,1.8,108.0,58.0
5579,2022-05-11,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10003829,2,0.2,2.0,-8.0
5580,2022-07-08,Second Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10003833,5,9.6,2304.0,2084.0
5581,2023-07-22,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10000143,9,2.5,125.0,75.0
5582,2022-11-04,Standard Class,Home Office,United States,Clinton,Maryland,20735,East,Furniture,Furnishings,FUR-FU-10000076,1,0.6,12.0,-8.0
5583,2023-02-16,Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10000462,5,0.2,2.0,-8.0
5584,2022-05-06,Second Class,Consumer,United States,San Diego,California,92037,West,Furniture,Furnishings,FUR-FU-10003829,2,0.3,3.0,-7.0
5585,2023-02-05,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10002182,4,2.4,192.0,132.0
5586,2022-10-14,Standard Class,Home Office,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10001468,3,27.5,15125.0,14675.0
5587,2023-10-13,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10001809,3,13.5,3645.0,3425.0
5588,2022-01-06,First Class,Consumer,United States,Lancaster,California,93534,West,Office Supplies,Fasteners,OFF-FA-10001561,5,0.2,2.0,-8.0
5589,2023-03-05,Standard Class,Home Office,United States,Great Falls,Montana,59405,West,Office Supplies,Binders,OFF-BI-10001759,2,0.3,3.0,-7.0
5590,2023-04-21,Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10000615,3,0.6,18.0,-2.0
5591,2022-01-13,Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10003816,2,10.5,3675.0,3375.0
5592,2023-03-14,Second Class,Corporate,United States,Lakewood,New Jersey,8701,East,Furniture,Chairs,FUR-CH-10002880,2,12.5,3125.0,2905.0
5593,2022-03-05,Second Class,Corporate,United States,Lakewood,New Jersey,8701,East,Office Supplies,Binders,OFF-BI-10004738,1,0.4,8.0,-12.0
5594,2023-10-12,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Binders,OFF-BI-10003984,7,1.8,108.0,58.0
5595,2023-08-23,Same Day,Corporate,United States,Lawrence,Massachusetts,1841,East,Technology,Phones,TEC-PH-10000984,2,11.7,4563.0,4243.0
5596,2023-07-24,Same Day,Corporate,United States,Lawrence,Massachusetts,1841,East,Technology,Phones,TEC-PH-10001944,3,13.2,5808.0,5418.0
5597,2023-04-24,Standard Class,Consumer,United States,Concord,New Hampshire,3301,East,Office Supplies,Binders,OFF-BI-10002735,2,2.8,196.0,126.0
5598,2023-08-14,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Supplies,OFF-SU-10001165,3,0.6,18.0,-12.0
5599,2022-04-04,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,OFF-AR-10000614,3,0.4,4.0,-6.0
5600,2023-04-02,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Art,OFF-AR-10004010,2,2.4,144.0,84.0
5601,2022-04-28,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Envelopes,OFF-EN-10004030,5,0.5,5.0,-5.0
5602,2022-11-03,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10003023,3,2.8,392.0,262.0
5603,2022-04-04,Second Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Storage,OFF-ST-10003572,1,0.2,2.0,-8.0
5604,2022-07-18,Second Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10004353,5,3.2,256.0,186.0
5605,2022-09-12,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10003718,6,11.8,6962.0,6452.0
5606,2022-03-25,Standard Class,Corporate,United States,Greensboro,North Carolina,27405,South,Furniture,Furnishings,FUR-FU-10001546,2,0.4,8.0,-12.0
5607,2023-06-29,Standard Class,Corporate,United States,Greensboro,North Carolina,27405,South,Furniture,Chairs,FUR-CH-10002880,1,5.0,500.0,410.0
5608,2023-12-22,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10001547,5,0.5,5.0,-5.0
5609,2023-07-24,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Appliances,OFF-AP-10001626,2,0.4,4.0,-6.0
5610,2022-07-29,Standard Class,Consumer,United States,Monroe,Louisiana,71203,South,Technology,Accessories,TEC-AC-10003033,2,26.4,17424.0,16804.0
5611,2023-02-17,First Class,Consumer,United States,Cincinnati,Ohio,45231,East,Technology,Accessories,TEC-AC-10002323,3,2.5,125.0,85.0
5612,2022-05-11,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10002049,2,42.0,35280.0,34560.0
5613,2022-04-30,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10002253,9,60.0,90000.0,88600.0
5614,2022-09-01,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10003994,2,6.0,720.0,610.0
5615,2023-06-28,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10002399,5,0.4,8.0,-12.0
5616,2022-03-16,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10002118,5,20.8,21632.0,20732.0
5617,2022-02-09,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10001954,6,1.2,36.0,16.0
5618,2022-04-10,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Furniture,Furnishings,FUR-FU-10001591,2,1.0,20.0,0.0
5619,2022-06-28,First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,OFF-ST-10004186,4,17.6,7744.000000000001,7344.000000000001
5620,2022-09-05,Standard Class,Corporate,United States,La Crosse,Wisconsin,54601,Central,Technology,Accessories,TEC-AC-10001908,5,15.0,7500.0,7070.0
5621,2023-12-21,Standard Class,Corporate,United States,La Crosse,Wisconsin,54601,Central,Office Supplies,Art,OFF-AR-10000817,1,0.0,0.0,0.0
5622,2022-12-10,Standard Class,Corporate,United States,La Crosse,Wisconsin,54601,Central,Furniture,Chairs,FUR-CH-10004218,2,10.0,2000.0,1820.0
5623,2023-03-08,Standard Class,Corporate,United States,La Crosse,Wisconsin,54601,Central,Furniture,Furnishings,FUR-FU-10000755,11,2.1,147.0,87.0
5624,2023-03-08,Second Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10003063,4,4.0,400.0,310.0
5625,2022-12-18,Second Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10002637,2,7.2,2592.0,2282.0
5626,2023-02-25,Second Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10001706,2,0.3,3.0,-7.0
5627,2023-08-10,Second Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Tables,FUR-TA-10002958,9,47.0,110450.0,108330.0
5628,2023-02-14,Standard Class,Corporate,United States,Miami,Florida,33180,South,Office Supplies,Labels,OFF-LA-10004689,6,0.4,4.0,-6.0
5629,2023-09-05,Standard Class,Corporate,United States,Miami,Florida,33180,South,Furniture,Chairs,FUR-CH-10001545,3,8.1,2187.0,1927.0
5630,2023-08-01,Second Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,FUR-TA-10002530,9,24.6,20172.0,19472.0
5631,2022-11-26,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Technology,Accessories,TEC-AC-10001432,3,11.5,2645.0,2445.0
5632,2022-06-09,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Furniture,Tables,FUR-TA-10003715,6,37.8,47628.0,46608.0
5633,2023-10-27,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Binders,OFF-BI-10003291,2,1.0,20.0,0.0
5634,2023-05-09,Second Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004187,7,0.4,4.0,-6.0
5635,2023-03-29,First Class,Home Office,United States,Ann Arbor,Michigan,48104,Central,Office Supplies,Binders,OFF-BI-10000666,5,4.5,675.0,545.0
5636,2022-09-06,Standard Class,Home Office,United States,La Mesa,California,91941,West,Office Supplies,Binders,OFF-BI-10002225,5,4.0,320.0,250.0
5637,2022-05-08,Standard Class,Home Office,United States,La Mesa,California,91941,West,Technology,Accessories,TEC-AC-10000474,3,8.4,2352.0,2122.0
5638,2022-12-25,Standard Class,Corporate,United States,Dearborn,Michigan,48126,Central,Furniture,Furnishings,FUR-FU-10004245,3,3.0,180.0,120.0
5639,2023-12-23,Standard Class,Consumer,United States,San Diego,California,92024,West,Furniture,Chairs,FUR-CH-10004287,6,66.5,88445.0,87265.0
5640,2022-05-02,Standard Class,Consumer,United States,San Diego,California,92024,West,Furniture,Chairs,FUR-CH-10000595,3,22.8,12996.0,12456.0
5641,2022-11-28,Standard Class,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Paper,OFF-PA-10003063,9,0.6,18.0,-12.0
5642,2023-11-02,First Class,Home Office,United States,Meriden,Connecticut,6450,East,Office Supplies,Art,OFF-AR-10000246,4,0.5,5.0,-5.0
5643,2022-05-19,Second Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10003274,4,0.2,2.0,-8.0
5644,2023-08-10,Second Class,Corporate,United States,Roswell,Georgia,30076,South,Office Supplies,Envelopes,OFF-EN-10004147,3,0.8,16.0,-4.0
5645,2022-02-17,First Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10002103,5,1.5,45.0,25.0
5646,2023-09-29,Standard Class,Corporate,United States,Morristown,New Jersey,7960,East,Furniture,Furnishings,FUR-FU-10004018,5,3.5,245.0,185.0
5647,2023-08-25,Standard Class,Corporate,United States,Alexandria,Virginia,22304,South,Furniture,Furnishings,FUR-FU-10001473,14,3.8,722.0,552.0
5648,2023-05-22,Standard Class,Consumer,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,OFF-PA-10001800,3,1.0,20.0,0.0
5649,2023-03-21,Second Class,Corporate,United States,Apple Valley,California,92307,West,Office Supplies,Paper,OFF-PA-10004609,5,0.9,27.0,-3.0
5650,2023-03-25,Second Class,Corporate,United States,Apple Valley,California,92307,West,Office Supplies,Envelopes,OFF-EN-10002592,5,3.0,180.0,130.0
5651,2023-07-29,Second Class,Corporate,United States,Apple Valley,California,92307,West,Office Supplies,Storage,OFF-ST-10002957,2,0.5,5.0,-5.0
5652,2022-01-18,Second Class,Corporate,United States,Apple Valley,California,92307,West,Furniture,Bookcases,FUR-BO-10002613,5,23.8,28322.0,27252.0
5653,2023-06-23,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10001033,1,1.2,48.0,8.0
5654,2023-05-01,Standard Class,Corporate,United States,Long Beach,California,90805,West,Office Supplies,Art,OFF-AR-10000940,1,0.0,0.0,0.0
5655,2023-06-22,First Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Binders,OFF-BI-10001670,4,2.5,125.0,85.0
5656,2023-02-09,First Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Art,OFF-AR-10004078,4,1.0,20.0,0.0
5657,2023-07-31,First Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Paper,OFF-PA-10003036,2,0.4,4.0,-6.0
5658,2022-09-07,First Class,Home Office,United States,Salem,Oregon,97301,West,Technology,Accessories,TEC-AC-10000991,3,2.2,242.00000000000003,152.00000000000003
5659,2023-04-13,First Class,Home Office,United States,Salem,Oregon,97301,West,Furniture,Tables,FUR-TA-10002530,5,11.4,4332.0,4022.0
5660,2023-09-28,First Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Labels,OFF-LA-10000407,4,0.8,16.0,-4.0
5661,2022-02-11,First Class,Home Office,United States,Salem,Oregon,97301,West,Technology,Phones,TEC-PH-10004833,3,1.5,45.0,15.0
5662,2022-05-30,Standard Class,Home Office,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,FUR-FU-10002671,2,0.6,12.0,-8.0
5663,2022-05-23,Standard Class,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Storage,OFF-ST-10001370,9,20.4,10404.0,9944.0
5664,2022-12-26,Same Day,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Art,OFF-AR-10000914,2,0.8,16.0,-4.0
5665,2022-02-25,Same Day,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Binders,OFF-BI-10001116,7,0.4,4.0,-6.0
5666,2023-10-07,Same Day,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Storage,OFF-ST-10002276,1,1.4,98.0,38.0
5667,2022-10-20,Same Day,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Storage,OFF-ST-10004340,2,2.0,200.0,120.0
5668,2022-06-03,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Labels,OFF-LA-10004093,2,0.2,2.0,-8.0
5669,2023-11-04,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10004728,14,1.5,75.0,25.0
5670,2022-05-23,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10003095,3,15.6,6084.0,5754.0
5671,2023-10-16,Second Class,Consumer,United States,Pocatello,Idaho,83201,West,Furniture,Furnishings,FUR-FU-10003192,4,7.2,2592.0,2282.0
5672,2022-08-10,Second Class,Consumer,United States,Pocatello,Idaho,83201,West,Technology,Phones,TEC-PH-10004522,3,2.8,392.0,272.0
5673,2022-06-06,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Envelopes,OFF-EN-10003068,2,0.8,16.0,-4.0
5674,2023-03-09,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10001204,2,0.4,4.0,-6.0
5675,2022-04-15,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10003953,2,0.5,5.0,-5.0
